user_id,datetime,open,high,low,close,volume,signals,trade_type,ema_20,ema_40
13492,2022-10-07 00:00:00,19954.0,20044.2,19936.9,19985.9,23638.079,0,hold,20060.139408191866,19964.85091034381
13493,2022-10-07 02:00:00,19985.9,20046.0,19958.0,19976.0,17719.859,0,hold,20052.126131221212,19965.39476837582
13494,2022-10-07 04:00:00,19976.1,20004.3,19901.0,19960.7,22119.664,0,hold,20043.418880628717,19965.165755284317
13495,2022-10-07 06:00:00,19960.8,19971.5,19800.0,19916.8,48135.383,0,hold,20031.359939616457,19962.806450148495
13496,2022-10-07 08:00:00,19916.7,20017.7,19905.6,19971.5,31641.433,0,hold,20025.65899298632,19963.23052575101
13497,2022-10-07 10:00:00,19971.5,20009.0,19918.2,19990.3,25036.12,0,hold,20022.291469844764,19964.550987909493
13498,2022-10-07 12:00:00,19990.3,20067.0,19454.2,19594.5,254197.789,0,close,19981.549425097644,19946.49972020659
13499,2022-10-07 14:00:00,19594.5,19692.9,19514.4,19574.1,68222.943,0,hold,19942.74471794549,19928.33388019651
13500,2022-10-07 16:00:00,19574.1,19599.7,19304.4,19412.0,96604.647,-1,short,19892.19760195068,19903.14686165034
13501,2022-10-07 18:00:00,19412.0,19476.2,19366.0,19453.0,31252.198,0,hold,19850.36925890776,19881.188478155203
13502,2022-10-07 20:00:00,19453.1,19635.7,19433.7,19561.8,37773.011,0,hold,19822.886472345115,19865.608552391535
13503,2022-10-07 22:00:00,19561.7,19588.4,19500.0,19520.9,17065.976,0,hold,19794.125855931296,19848.793501055363
13504,2022-10-08 00:00:00,19520.9,19619.6,19507.9,19584.1,18279.105,0,hold,19774.12339346165,19835.8816229551
13505,2022-10-08 02:00:00,19584.1,19590.0,19478.0,19494.5,16929.676,0,hold,19747.49259408435,19819.22886085973
13506,2022-10-08 04:00:00,19494.5,19514.9,19416.3,19499.8,22777.035,0,hold,19723.90282321917,19803.646965208034
13507,2022-10-08 06:00:00,19499.7,19537.2,19462.0,19489.8,14786.618,0,hold,19701.607316245918,19788.337357149103
13508,2022-10-08 08:00:00,19489.8,19505.4,19441.1,19492.2,15539.593,0,hold,19681.663762317738,19773.89163241012
13509,2022-10-08 10:00:00,19492.3,19539.3,19478.5,19526.3,17253.613,0,hold,19666.867213525573,19761.813991804745
13510,2022-10-08 12:00:00,19526.4,19532.6,19460.1,19470.1,16879.044,0,hold,19648.12747890409,19747.584040985
13511,2022-10-08 14:00:00,19470.0,19496.3,19411.0,19480.0,21275.384,0,hold,19632.115338056083,19734.53116093695
13512,2022-10-08 16:00:00,19479.9,19522.8,19460.3,19491.7,16757.678,0,hold,19618.742448717407,19722.68573845222
13513,2022-10-08 18:00:00,19491.7,19503.8,19430.0,19460.1,14565.364,0,hold,19603.633644077654,19709.876678039913
13514,2022-10-08 20:00:00,19460.0,19473.9,19200.0,19309.4,41946.182,0,hold,19575.611392260736,19690.341230330647
13515,2022-10-08 22:00:00,19309.4,19436.6,19259.2,19406.2,36267.909,0,hold,19559.47697395019,19676.48068250964
13516,2022-10-09 00:00:00,19406.3,19444.2,19355.9,19394.9,17611.134,0,hold,19543.802976431125,19662.745039460387
13517,2022-10-09 02:00:00,19394.9,19406.0,19320.4,19357.9,15680.644,0,hold,19526.09793105673,19647.87454973061
13518,2022-10-09 04:00:00,19358.0,19409.6,19310.0,19398.8,17849.827,0,hold,19513.974318575136,19635.724571694973
13519,2022-10-09 06:00:00,19398.8,19429.0,19376.4,19398.2,15910.941,0,hold,19502.94819299655,19624.138007222045
13520,2022-10-09 08:00:00,19398.3,19421.1,19365.0,19406.0,15424.684,0,hold,19493.715031758784,19613.49712882097
13521,2022-10-09 10:00:00,19406.1,19550.0,19395.7,19461.0,45541.003,0,hold,19490.599314448424,19606.058244488242
13522,2022-10-09 12:00:00,19460.9,19535.0,19455.7,19457.5,22257.748,0,hold,19487.44699878667,19598.81150085467
13523,2022-10-09 14:00:00,19457.5,19538.3,19452.7,19524.5,21634.453,0,hold,19490.975856045083,19595.186549593465
13524,2022-10-09 16:00:00,19524.5,19543.0,19461.1,19476.9,17667.739,0,hold,19489.635298326506,19589.416474003538
13525,2022-10-09 18:00:00,19477.0,19530.0,19333.0,19459.8,35249.756,0,hold,19486.793841343027,19583.093719174096
13526,2022-10-09 20:00:00,19459.9,19493.9,19413.0,19471.0,13637.263,0,hold,19485.289665977027,19577.62573287292
13527,2022-10-09 22:00:00,19471.0,19471.1,19359.3,19430.0,28713.603,0,hold,19480.023983503026,19570.424477610824
13528,2022-10-10 00:00:00,19430.0,19513.0,19390.0,19491.9,28664.08,0,hold,19481.155032693212,19566.594015288345
13529,2022-10-10 02:00:00,19492.0,19493.8,19418.1,19441.2,15721.234,0,hold,19477.349791484336,19560.477234054764
13530,2022-10-10 04:00:00,19441.1,19467.3,19372.3,19403.5,20615.668,0,hold,19470.316478009638,19552.81980800331
13531,2022-10-10 06:00:00,19403.4,19434.0,19361.0,19401.3,20573.393,0,hold,19463.74348010396,19545.428597856804
13532,2022-10-10 08:00:00,19401.3,19409.0,19113.7,19320.6,111004.846,0,hold,19450.110767713108,19534.46134918086
13533,2022-10-10 10:00:00,19320.5,19369.0,19261.1,19323.2,37869.669,0,hold,19438.024027930907,19524.1559175135
13534,2022-10-10 12:00:00,19323.3,19430.0,19286.4,19308.3,57251.891,0,hold,19425.66935860415,19513.626360561622
13535,2022-10-10 14:00:00,19308.2,19390.9,19214.0,19261.7,68399.852,0,hold,19410.05322921328,19501.33726980252
13536,2022-10-10 16:00:00,19261.7,19355.5,19100.0,19317.2,90917.187,0,hold,19401.2100645263,19492.354963958496
13537,2022-10-10 18:00:00,19317.1,19324.6,19177.9,19204.9,42907.235,0,hold,19382.51386790475,19478.332770594665
13538,2022-10-10 20:00:00,19205.0,19279.9,19204.9,19240.0,13465.466,0,hold,19368.941118580486,19466.70678178517
13539,2022-10-10 22:00:00,19240.0,19245.5,19000.0,19124.0,53530.383,0,hold,19345.61339300139,19449.98937779565
13540,2022-10-11 00:00:00,19124.1,19125.7,18935.7,19028.3,75958.863,0,hold,19315.3930698584,19429.41916424464
13541,2022-10-11 02:00:00,19028.4,19090.0,18950.0,19039.7,31079.377,0,hold,19289.136587014742,19410.408473305873
13542,2022-10-11 04:00:00,19039.6,19071.5,19010.1,19024.5,21691.538,0,hold,19263.933102537147,19391.58366972998
13543,2022-10-11 06:00:00,19024.5,19114.6,19005.0,19075.1,40637.904,0,hold,19245.94899753361,19376.14544193827
13544,2022-10-11 08:00:00,19075.1,19140.0,19025.0,19057.4,33406.043,0,hold,19227.99195014946,19360.59688379494
13545,2022-10-11 10:00:00,19057.5,19157.3,19035.4,19149.9,29803.01,0,hold,19220.554621563795,19350.318987024457
13546,2022-10-11 12:00:00,19149.9,19260.0,18951.0,18982.5,107297.53,0,hold,19197.882752843434,19332.376597413506
13547,2022-10-11 14:00:00,18982.5,19188.0,18850.0,19137.6,122656.01,0,hold,19192.141538286916,19322.8752999787
13548,2022-10-11 16:00:00,19137.6,19175.7,19078.0,19122.4,43589.221,0,hold,19185.499487021498,19313.096017052907
13549,2022-10-11 18:00:00,19122.4,19127.8,18910.3,18991.3,62962.895,0,hold,19167.004297781357,19297.3986503674
13550,2022-10-11 20:00:00,18991.3,19055.5,18982.3,19002.1,18080.68,0,hold,19151.299126564085,19282.99383815435
13551,2022-10-11 22:00:00,19002.1,19059.5,18991.4,19055.0,16195.253,0,hold,19142.12778117703,19271.872187512676
13552,2022-10-12 00:00:00,19055.0,19122.4,19019.8,19057.1,30913.623,0,hold,19134.02989725541,19261.395495438886
13553,2022-10-12 02:00:00,19057.1,19084.9,19023.9,19041.5,15131.788,0,hold,19125.21752608823,19250.66888590528
13554,2022-10-12 04:00:00,19041.5,19137.7,19037.6,19106.9,26421.439,0,hold,19123.472999794114,19243.655769519657
13555,2022-10-12 06:00:00,19106.9,19193.9,19073.0,19103.4,37309.388,0,hold,19121.561285528005,19236.814024665036
13556,2022-10-12 08:00:00,19103.4,19190.0,19081.3,19162.3,28399.972,0,hold,19125.441163096766,19233.17919419357
13557,2022-10-12 10:00:00,19162.3,19178.8,19100.1,19107.2,24507.954,0,hold,19123.703909468502,19227.03386764754
13558,2022-10-12 12:00:00,19107.2,19179.9,18924.3,19110.0,106401.965,0,hold,19122.398775233407,19221.324898494
13559,2022-10-12 14:00:00,19110.1,19142.0,19052.4,19130.5,34696.295,0,hold,19123.170320449273,19216.894415640632
13560,2022-10-12 16:00:00,19130.6,19145.0,19052.6,19083.4,22014.073,0,hold,19119.38267088268,19210.382492926452
13561,2022-10-12 18:00:00,19083.5,19170.0,19030.6,19132.3,42069.955,0,hold,19120.612892703375,19206.57359083248
13562,2022-10-12 20:00:00,19132.3,19184.9,19122.4,19170.5,15675.914,0,hold,19125.364045779243,19204.8139034748
13563,2022-10-12 22:00:00,19170.4,19240.0,19132.5,19148.0,23227.922,0,hold,19127.51985094312,19202.0424935492
13564,2022-10-13 00:00:00,19148.1,19166.7,19079.5,19100.8,19815.47,0,hold,19124.97510323425,19197.10383532729
13565,2022-10-13 02:00:00,19100.9,19109.2,19010.0,19080.7,27942.107,0,hold,19120.758426735752,19191.425599457663
13566,2022-10-13 04:00:00,19080.7,19105.0,19032.3,19083.5,17793.459,0,hold,19117.21000514187,19186.160936069486
13567,2022-10-13 06:00:00,19083.5,19093.0,18945.0,19000.1,48799.505,0,hold,19106.056671318835,19177.08479284658
13568,2022-10-13 08:00:00,19000.0,19034.8,18956.7,18987.6,28526.591,0,hold,19094.775083574183,19167.84163221992
13569,2022-10-13 10:00:00,18987.6,18996.7,18550.0,18744.9,160708.371,0,hold,19061.45364704331,19147.210333087238
13570,2022-10-13 12:00:00,18745.0,19036.6,17917.8,18420.5,272075.267,0,hold,19000.410442562992,19111.761048546396
13571,2022-10-13 14:00:00,18420.5,19043.7,18380.2,18947.7,206379.483,0,hold,18995.390400414137,19103.75807056852
13572,2022-10-13 16:00:00,18947.7,19232.0,18892.8,19148.7,131627.494,0,hold,19009.991314660412,19105.95035980908
13573,2022-10-13 18:00:00,19148.7,19498.6,19132.7,19360.9,119319.469,0,hold,19043.41118945466,19118.386927623273
13574,2022-10-13 20:00:00,19360.9,19488.0,19320.0,19391.4,43082.714,0,hold,19076.55298093517,19131.704638470917
13575,2022-10-13 22:00:00,19391.3,19444.9,19350.0,19365.5,28545.071,0,hold,19104.071744655626,19143.10929025282
13576,2022-10-14 00:00:00,19365.4,19947.9,19330.1,19854.2,114165.139,0,long,19175.5125308789,19177.796641947807
13577,2022-10-14 02:00:00,19854.1,19891.7,19762.9,19806.3,60275.483,1,long,19235.587527938053,19208.455342340596
13578,2022-10-14 04:00:00,19806.2,19843.3,19710.4,19796.0,38251.109,0,hold,19288.960144324905,19237.11605734837
13579,2022-10-14 06:00:00,19796.0,19822.4,19560.5,19633.2,64640.981,0,hold,19321.744892484436,19256.437225282592
13580,2022-10-14 08:00:00,19633.2,19663.2,19520.0,19641.0,53523.655,0,hold,19352.15014081925,19275.196385024905
13581,2022-10-14 10:00:00,19640.9,19738.8,19578.9,19588.3,56307.927,0,hold,19374.640603598367,19290.46973209686
13582,2022-10-14 12:00:00,19588.4,19843.5,19558.2,19657.5,100617.599,0,hold,19401.579593731858,19308.373647604327
13583,2022-10-14 14:00:00,19657.5,19657.9,19300.0,19352.9,170334.459,0,hold,19396.943441947875,19310.54566479436
13584,2022-10-14 16:00:00,19352.9,19395.0,19213.0,19355.1,72587.901,0,hold,19392.95835223855,19312.71904699951
13585,2022-10-14 18:00:00,19355.1,19355.1,19096.5,19160.0,79992.584,0,close,19370.771842501545,19305.26933738978
13586,2022-10-14 20:00:00,19160.1,19209.7,19059.6,19098.3,29566.757,0,hold,19344.822143215686,19295.173272151253
13587,2022-10-14 22:00:00,19098.2,19188.4,19077.6,19164.6,21189.616,0,hold,19327.6581295761,19288.803844241433
13588,2022-10-15 00:00:00,19164.6,19218.8,19163.3,19166.0,16209.858,0,hold,19312.262117235518,19282.813412815023
13589,2022-10-15 02:00:00,19166.0,19210.0,19125.9,19190.7,14718.745,0,hold,19300.6847727369,19278.320075604533
13590,2022-10-15 04:00:00,19190.7,19199.6,19146.0,19167.4,10289.701,0,hold,19287.990984857195,19272.90934020919
13591,2022-10-15 06:00:00,19167.5,19178.9,19120.2,19159.0,12419.238,0,hold,19275.70612915651,19267.352787028252
13592,2022-10-15 08:00:00,19159.1,19163.0,19027.3,19099.0,40966.534,-1,short,19258.87697399875,19259.1404559537
13593,2022-10-15 10:00:00,19099.1,19176.9,19087.1,19160.8,20625.113,0,hold,19249.536309808394,19254.343360541327
13594,2022-10-15 12:00:00,19160.8,19188.0,19080.7,19161.0,29220.944,0,hold,19241.104280302832,19249.79002588077
13595,2022-10-15 14:00:00,19160.9,19175.0,19110.0,19119.5,15938.79,0,hold,19229.522920273994,19243.434414862193
13596,2022-10-15 16:00:00,19119.5,19154.9,19088.0,19100.1,13897.634,0,hold,19217.196927866946,19236.44249218599
13597,2022-10-15 18:00:00,19100.1,19133.4,19045.0,19091.9,16675.224,0,hold,19205.26388711771,19229.391638908623
13598,2022-10-15 20:00:00,19091.9,19101.5,19035.2,19062.1,11730.176,0,hold,19191.62923120174,19221.23107115698
13599,2022-10-15 22:00:00,19062.1,19122.3,18966.0,19060.4,38828.228,0,hold,19179.131209182528,19213.38565305176
13600,2022-10-16 00:00:00,19060.4,19159.7,19058.0,19134.7,17989.304,0,hold,19174.899665450856,19209.54732851265
13601,2022-10-16 02:00:00,19134.8,19155.0,19094.0,19111.4,9665.37,0,hold,19168.852078265063,19204.75965395106
13602,2022-10-16 04:00:00,19111.4,19150.0,19101.0,19139.3,10838.271,0,hold,19166.03759462077,19201.566500099787
13603,2022-10-16 06:00:00,19139.3,19144.5,19105.9,19124.2,8542.768,0,hold,19162.053061799743,19197.792524485165
13604,2022-10-16 08:00:00,19124.1,19188.0,19124.1,19130.8,22444.705,0,hold,19159.076579723576,19194.524596461495
13605,2022-10-16 10:00:00,19130.7,19146.1,19080.0,19136.7,15793.163,0,hold,19156.94547689276,19191.703884438983
13606,2022-10-16 12:00:00,19136.7,19140.1,19107.3,19118.4,9715.554,0,hold,19153.27447909345,19188.128085198055
13607,2022-10-16 14:00:00,19118.4,19168.6,19095.5,19148.6,18662.259,0,hold,19152.82929060836,19186.1998859201
13608,2022-10-16 16:00:00,19148.7,19160.1,19115.9,19125.5,11909.486,0,hold,19150.22650102661,19183.23891587522
13609,2022-10-16 18:00:00,19125.5,19376.8,19108.4,19369.9,43886.316,0,hold,19171.147786643123,19192.344334613015
13610,2022-10-16 20:00:00,19369.8,19415.9,19092.0,19138.5,54634.648,0,hold,19168.038473629495,19189.71778170506
13611,2022-10-16 22:00:00,19138.4,19355.0,19108.2,19251.9,43839.348,0,hold,19176.025285664782,19192.75106064628
13612,2022-10-17 00:00:00,19251.8,19296.6,19158.2,19166.9,24177.485,0,hold,19175.156210839566,19191.49003329768
13613,2022-10-17 02:00:00,19166.9,19202.5,19148.0,19178.4,14266.283,0,hold,19175.465143140562,19190.851495088034
13614,2022-10-17 04:00:00,19178.3,19275.0,19156.0,19263.7,19827.35,0,hold,19183.868462841463,19194.405080693497
13615,2022-10-17 06:00:00,19263.8,19311.6,19213.0,19285.0,28027.659,0,hold,19193.500037808943,19198.824345049914
13616,2022-10-17 08:00:00,19285.0,19365.3,19237.0,19327.6,27408.947,1,long,19206.27146277952,19205.106084315772
13617,2022-10-17 10:00:00,19327.7,19541.1,19326.1,19452.8,85467.463,0,hold,19229.750371086237,19217.188714349148
13618,2022-10-17 12:00:00,19452.8,19666.0,19414.5,19574.6,92821.831,0,hold,19262.593192887547,19234.623411210163
13619,2022-10-17 14:00:00,19574.6,19638.6,19421.6,19524.5,88899.443,0,hold,19287.53669832683,19248.763732614545
13620,2022-10-17 16:00:00,19524.4,19580.0,19450.0,19513.3,41391.787,0,hold,19309.037965152846,19261.66794077969
13621,2022-10-17 18:00:00,19513.3,19549.9,19430.4,19519.3,28248.485,0,hold,19329.062920852575,19274.235358302634
13622,2022-10-17 20:00:00,19519.3,19554.5,19480.5,19509.5,18098.525,0,hold,19346.2474045809,19285.71168228787
13623,2022-10-17 22:00:00,19509.5,19618.9,19463.0,19540.6,33684.501,0,hold,19364.757175573195,19298.145258761633
13624,2022-10-18 00:00:00,19540.7,19613.0,19500.0,19528.0,26115.425,0,hold,19380.30411123289,19309.357685163504
13625,2022-10-18 02:00:00,19527.9,19569.0,19475.9,19539.9,25276.212,0,hold,19395.5037196869,19320.603651740894
13626,2022-10-18 04:00:00,19539.9,19607.4,19528.8,19545.0,22867.93,0,hold,19409.7414606691,19331.549815070604
13627,2022-10-18 06:00:00,19545.0,19706.4,19524.5,19655.8,58866.42,0,hold,19433.175607272045,19347.36689726228
13628,2022-10-18 08:00:00,19655.8,19663.0,19457.5,19521.3,59381.906,0,hold,19441.56840657947,19355.85143885924
13629,2022-10-18 10:00:00,19521.3,19594.0,19495.3,19555.8,29306.216,0,hold,19452.447605952853,19365.60502720757
13630,2022-10-18 12:00:00,19555.7,19674.0,19521.9,19534.9,62562.433,0,hold,19460.300214909726,19373.863318563297
13631,2022-10-18 14:00:00,19534.9,19565.3,19275.0,19364.1,124924.232,0,hold,19451.138289680228,19373.387059121185
13632,2022-10-18 16:00:00,19364.1,19434.4,19338.5,19399.0,44223.954,0,hold,19446.172738282112,19374.63647087137
13633,2022-10-18 18:00:00,19399.1,19402.0,19081.0,19209.6,93442.998,0,hold,19423.642001302862,19366.585911316666
13634,2022-10-18 20:00:00,19209.6,19425.9,19190.0,19286.3,65213.264,0,hold,19410.561810702588,19362.66952539878
13635,2022-10-18 22:00:00,19286.3,19360.0,19248.2,19320.9,22162.164,0,hold,19402.02259063567,19360.631987574445
13636,2022-10-19 00:00:00,19320.9,19349.8,19210.0,19305.3,25983.847,0,hold,19392.810915337035,19357.93286622935
13637,2022-10-19 02:00:00,19305.3,19310.5,19242.2,19276.0,15331.399,0,hold,19381.686066257316,19353.936141047427
13638,2022-10-19 04:00:00,19276.0,19300.0,19225.0,19246.9,19598.153,0,hold,19368.849298042333,19348.714865874383
13639,2022-10-19 06:00:00,19246.9,19273.7,19136.0,19210.0,39391.805,0,hold,19353.720793466873,19341.94828705124
13640,2022-10-19 08:00:00,19210.0,19274.8,19140.0,19259.9,30734.402,0,hold,19344.785479803362,19337.945931585324
13641,2022-10-19 10:00:00,19259.8,19266.2,19133.4,19193.2,34668.903,-1,short,19330.348767441137,19330.885154434818
13642,2022-10-19 12:00:00,19193.2,19231.0,19050.0,19117.0,64790.704,0,hold,19310.02983720865,19320.451732267265
13643,2022-10-19 14:00:00,19117.1,19300.0,19094.3,19259.8,60081.787,0,hold,19305.246043188778,19317.493111181055
13644,2022-10-19 16:00:00,19259.8,19271.3,19082.0,19174.9,47238.956,0,hold,19292.832134313656,19310.53734966003
13645,2022-10-19 18:00:00,19175.0,19223.7,19144.8,19223.6,20464.295,0,hold,19286.238597712356,19306.296503335147
13646,2022-10-19 20:00:00,19223.7,19239.4,19124.8,19185.8,21212.363,0,hold,19276.673016977846,19300.418625123675
13647,2022-10-19 22:00:00,19185.9,19189.8,19070.8,19116.7,24873.844,0,hold,19261.437491551387,19291.456740971298
13648,2022-10-20 00:00:00,19116.6,19158.8,18882.4,19036.2,64832.877,0,hold,19239.986301879828,19279.005192631234
13649,2022-10-20 02:00:00,19036.3,19075.0,19005.1,19033.2,20224.027,0,hold,19220.292368367463,19267.01469542971
13650,2022-10-20 04:00:00,19033.2,19199.6,19031.7,19129.5,43369.526,0,hold,19211.64547614199,19260.30666150631
13651,2022-10-20 06:00:00,19129.5,19162.1,19085.9,19138.0,25506.499,0,hold,19204.631621271325,19254.340482896245
13652,2022-10-20 08:00:00,19138.0,19188.2,19098.0,19178.0,21927.48,0,hold,19202.095276388343,19250.616556901306
13653,2022-10-20 10:00:00,19178.0,19249.2,19126.3,19199.0,37173.762,0,hold,19201.800488160883,19248.098676076854
13654,2022-10-20 12:00:00,19198.9,19270.8,19120.0,19163.0,63269.912,0,hold,19198.10520357413,19243.947521146274
13655,2022-10-20 14:00:00,19162.9,19350.0,19161.7,19244.3,63718.44,0,hold,19202.504707995642,19243.9647152367
13656,2022-10-20 16:00:00,19244.2,19244.3,19055.0,19091.6,66486.696,0,hold,19191.9423548532,19236.5322901032
13657,2022-10-20 18:00:00,19091.6,19109.6,18954.7,19055.8,72048.999,0,hold,19178.97641629575,19227.716080829876
13658,2022-10-20 20:00:00,19055.8,19092.0,18912.4,19063.0,36009.684,0,hold,19167.931043315202,19219.681150057688
13659,2022-10-20 22:00:00,19063.1,19084.5,18971.3,19034.7,23059.146,0,hold,19155.242372523277,19210.657679323165
13660,2022-10-21 00:00:00,19034.8,19067.1,18991.7,19057.8,20977.96,0,hold,19145.96214656868,19203.20120716106
13661,2022-10-21 02:00:00,19057.8,19126.8,19036.1,19044.0,21943.008,0,hold,19136.251465943093,19195.435294616615
13662,2022-10-21 04:00:00,19044.0,19071.6,19017.1,19034.9,14323.063,0,hold,19126.59894537708,19187.604304635315
13663,2022-10-21 06:00:00,19035.0,19075.1,18982.2,19019.4,24024.585,0,hold,19116.389522007834,19179.39921660432
13664,2022-10-21 08:00:00,19019.4,19033.0,18885.3,19002.2,52167.271,0,hold,19105.51432943566,19170.755352379718
13665,2022-10-21 10:00:00,19002.2,19009.2,18930.0,18934.3,24113.74,0,hold,19089.20820282274,19159.22094494656
13666,2022-10-21 12:00:00,18934.2,19070.0,18600.0,19054.0,179201.402,0,hold,19085.85504064915,19154.088215924774
13667,2022-10-21 14:00:00,19054.0,19170.0,18931.8,19158.7,96332.522,0,hold,19092.792655825422,19154.313181001613
13668,2022-10-21 16:00:00,19158.6,19217.9,19080.0,19140.0,72878.847,0,hold,19097.288593365858,19153.61497705031
13669,2022-10-21 18:00:00,19140.0,19238.7,19111.3,19178.8,42403.632,0,hold,19105.05158447387,19154.84351475517
13670,2022-10-21 20:00:00,19178.8,19240.0,19128.0,19146.0,22543.7,0,hold,19108.951433571598,19154.412123791502
13671,2022-10-21 22:00:00,19146.0,19184.8,19142.9,19150.9,10969.175,0,hold,19112.94653513621,19154.24080067972
13672,2022-10-22 00:00:00,19151.0,19175.6,19137.8,19148.7,11076.111,0,hold,19116.351627027998,19153.970517719732
13673,2022-10-22 02:00:00,19148.7,19156.3,19103.5,19142.0,14608.661,0,hold,19118.79432921581,19153.386590026083
13674,2022-10-22 04:00:00,19142.0,19153.1,19130.0,19133.3,7533.715,0,hold,19120.175821671448,19152.406756366272
13675,2022-10-22 06:00:00,19133.2,19167.9,19124.7,19155.3,9507.94,0,hold,19123.52098151226,19152.547890202062
13676,2022-10-22 08:00:00,19155.2,19168.0,19128.4,19132.0,10512.506,0,hold,19124.328507082522,19151.545554094642
13677,2022-10-22 10:00:00,19132.0,19178.6,19130.7,19168.9,10464.396,0,hold,19128.5734111699,19152.39211243149
13678,2022-10-22 12:00:00,19168.9,19250.0,19143.3,19182.9,30654.69,0,hold,19133.74737201086,19153.88030206898
13679,2022-10-22 14:00:00,19182.9,19245.0,19182.9,19223.7,21723.409,0,hold,19142.314288962207,19157.286140992444
13680,2022-10-22 16:00:00,19223.8,19236.8,19135.0,19141.9,24673.09,0,hold,19142.274832870567,19156.535597529397
13681,2022-10-22 18:00:00,19141.9,19177.8,19122.0,19175.1,13897.303,0,hold,19145.40103926385,19157.441178137717
13682,2022-10-22 20:00:00,19175.0,19217.1,19164.1,19195.0,12927.501,0,hold,19150.124749810147,19159.273315789535
13683,2022-10-22 22:00:00,19195.1,19198.3,19176.2,19195.1,6475.72,0,hold,19154.408106971085,19161.020958921752
13684,2022-10-23 00:00:00,19195.1,19211.1,19155.0,19170.5,10176.529,0,hold,19155.940668211933,19161.48335116947
13685,2022-10-23 02:00:00,19170.5,19200.0,19167.6,19188.9,8546.213,0,hold,19159.07965219175,19162.8207486734
13686,2022-10-23 04:00:00,19188.8,19214.0,19157.5,19167.4,13939.125,0,hold,19159.872066268726,19163.044126786892
13687,2022-10-23 06:00:00,19167.3,19178.1,19136.0,19151.6,15188.349,0,hold,19159.08425043361,19162.485876699728
13688,2022-10-23 08:00:00,19151.6,19176.6,19138.6,19172.9,10791.289,0,hold,19160.4000361066,19162.993882714374
13689,2022-10-23 10:00:00,19173.0,19177.1,19118.0,19142.0,16548.719,0,hold,19158.647651715495,19161.969790874646
13690,2022-10-23 12:00:00,19142.1,19173.3,19050.0,19169.2,29104.59,0,hold,19159.6526372664,19162.32248400271
13691,2022-10-23 14:00:00,19169.2,19204.9,19166.8,19180.6,19890.752,0,hold,19161.64762419341,19163.21407014892
13692,2022-10-23 16:00:00,19180.6,19496.6,19160.3,19468.7,65164.325,1,long,19190.890707603565,19178.11582282458
13693,2022-10-23 18:00:00,19468.7,19527.0,19395.4,19492.2,59923.08,0,hold,19219.586830688942,19193.43700219899
13694,2022-10-23 20:00:00,19492.3,19620.0,19436.1,19533.1,42559.967,0,hold,19249.445227766184,19210.005928920986
13695,2022-10-23 22:00:00,19533.1,19690.0,19511.0,19560.7,66778.604,0,hold,19279.0885394075,19227.1129567785
13696,2022-10-24 00:00:00,19560.6,19593.3,19358.9,19406.5,51498.979,0,hold,19291.222964225835,19235.863544252716
13697,2022-10-24 02:00:00,19406.4,19459.4,19333.0,19384.0,34636.617,0,hold,19300.058872394802,19243.089712825753
13698,2022-10-24 04:00:00,19384.0,19384.0,19265.0,19327.7,38071.137,0,hold,19302.691360738154,19247.21704390742
13699,2022-10-24 06:00:00,19327.8,19357.9,19235.4,19318.4,42455.932,0,hold,19304.187421620234,19250.68938322901
13700,2022-10-24 08:00:00,19318.4,19399.0,19287.4,19375.1,30339.876,0,hold,19310.941000513547,19256.758193803205
13701,2022-10-24 10:00:00,19375.1,19435.8,19352.7,19412.6,35043.239,0,hold,19320.622809988447,19264.360233129875
13702,2022-10-24 12:00:00,19412.5,19439.8,19284.2,19341.8,61522.389,0,hold,19322.63968522764,19268.137782733294
13703,2022-10-24 14:00:00,19341.8,19345.0,19146.0,19291.7,86996.376,0,hold,19319.693048539295,19269.28715918533
13704,2022-10-24 16:00:00,19291.8,19308.2,19215.4,19276.4,28218.622,0,hold,19315.56990105936,19269.634127029945
13705,2022-10-24 18:00:00,19276.4,19415.2,19274.0,19335.9,32186.839,0,hold,19317.506100958468,19272.86660863824
13706,2022-10-24 20:00:00,19335.9,19406.9,19292.1,19357.3,21342.954,0,hold,19321.29599610528,19276.985310655888
13707,2022-10-24 22:00:00,19357.3,19363.6,19289.4,19318.1,14363.576,0,hold,19320.991615523824,19278.990905258037
13708,2022-10-25 00:00:00,19318.1,19326.6,19242.2,19288.7,25100.863,0,hold,19317.916223569173,19279.464519635694
13709,2022-10-25 02:00:00,19288.7,19356.0,19267.5,19332.7,14656.072,0,hold,19319.32420227687,19282.06137233639
13710,2022-10-25 04:00:00,19332.7,19369.0,19287.1,19330.6,14144.753,0,hold,19320.398087774312,19284.429110271198
13711,2022-10-25 06:00:00,19330.7,19357.4,19264.0,19296.9,19490.768,0,hold,19318.16017465295,19285.037446355527
13712,2022-10-25 08:00:00,19296.9,19312.0,19248.1,19254.7,22793.514,0,hold,19312.116348495525,19283.55757092355
13713,2022-10-25 10:00:00,19254.7,19315.0,19228.0,19291.0,22814.583,0,hold,19310.105267686427,19283.92061624435
13714,2022-10-25 12:00:00,19291.0,19513.5,19250.0,19469.4,79328.643,0,hold,19325.276194573435,19292.9683910617
13715,2022-10-25 14:00:00,19469.4,19799.9,19435.1,19740.3,140047.079,0,hold,19364.802271280725,19314.78944515625
13716,2022-10-25 16:00:00,19740.3,20189.2,19711.9,20108.6,177602.274,0,long,19435.640150206367,19353.51191124619
